_mj,_mi,idn,country,year,reg_4state,ocbu,ocbu_lag,se_ptrade_i_ocbu,se_high_equity_ocbu,se_eu_ocbu,se_basel_ocbu,se_easia_ocbu,se_cbss_ocbu,cbocb,cbocb_lag,se_ptrade_i_cbocb,se_high_equity_cbocb,se_eu_cbocb,se_basel_cbocb,se_easia_cbocb,se_cbss_cbocb,e_asia,cbss,imf_2,basel_member,gdp_2005_nse,log_gdp,gdp_change,fdi,portfolio_invest,post_warsaw,crisis_base,crisis6,checks,polar,cbg_time_in_office,eu,udems_mean,income_diversity,asset_diversity,dbagdp,netintmargin,concentration,inslife,insnonlife,stmktcap,pr_bur,pr_corrupt,pr_invest,pr_law_order,pr_socio_econ,inf_rr,crrncy_crisis,infltn_crisis,stck_mrkt_crash,svrgn_debt_crisis_dmstc,svrgn_debt_crisis_extrnl,cent_gov_debt_gdp,gen_gov_debt_gdp,ext_debt_gdp,ext_debt_gnp,cent_gov_debt_exports,percent_se_cbss_ocbu,percent_se_eu_ocbu,percent_se_basel_ocbu,NoEvent,event,end,begin
1,883,45,"Kenya",2003,1,0,0,.3417005,.5,0,0,0,0,0,0,.3332092,.125,0,0,0,0,0,0,0,0,1.278847,7.153714,2.932476,.8173825,.0064225,0,0,0,3,0,.5,0,.4266627,.579993,.6157816,.3443116,.0685716,.577688,.007791,.01899,.1874281,2,3.458333,9.416667,1.958333,2,9.815,0,0,0,0,1,61.19449,76.78178,130.9107,48.14831,502.823,0,0,0,0,,,
1,884,45,"Kenya",2004,1,0,0,.332311,.125,0,0,0,0,0,0,.4298497,.25,0,0,0,0,0,0,0,0,1.309241,7.177203,5.1043,.4606393,.0322089,0,0,0,3,0,1,0,.4271176,.579993,.6157816,.3393163,.0666956,.5400845,.007628,.018525,.2513851,2,2.5,9.5,2,2,11.624,0,0,0,0,0,58.25925,57.50181,114.0539,53.01322,159.1689,0,0,0,0,,,
1,885,45,"Kenya",2005,1,0,0,.2991885,.25,0,0,0,0,0,0,.4507942,.125,0,0,0,0,0,0,0,0,1.349223,7.207284,5.906666,.2121169,.0314543,0,0,0,3,0,2,0,.4268133,.579993,.6157816,.3281598,.0676493,.5032986,.008511,.019358,.2756995,2,.9583333,9.5,2.333333,2,10.312,0,0,0,0,0,51.85468,104.7631,102.2848,78.48338,129.9993,0,0,0,0,,,
1,886,45,"Kenya",2006,1,0,0,.3104264,.25,0,0,0,0,0,0,.4328086,.125,0,0,0,0,0,0,0,0,1.398071,7.242849,6.318804,.5067472,.0180525,0,0,0,3,0,1,0,.4242743,.579993,.6157816,.3393408,.0663412,.4879609,.0081545,.0178129,.3930262,2,.5,9.5,2.5,2,6.036,0,0,0,0,0,43.3706,107.2338,103.7216,56.51643,18.19223,0,0,0,0,,,
1,888,46,"Korea",1988,1,0,0,.0001516,0,0,0,0,0,0,0,.4494386,.2857143,0,0,0,0,1,0,0,0,9.977136,9.208052,10.64122,10.141,0,0,0,0,4,0,.5,0,.483047,.622043,.6035968,.4613638,.0525927,.4523709,.071,.014549,.3366494,2.917887,2.797813,7.072893,4.075899,7.493413,7.1,0,0,0,0,0,14.32693,20.77067,18.27723,28.68756,507.864,0,0,0,0,,,
1,889,46,"Korea",1989,1,0,0,.0055176,0,0,0,0,0,0,0,.4618151,.5714286,0,0,0,0,1,0,0,0,10.54826,9.263716,6.744483,11.178,0,0,0,0,4,0,1,0,.712976,.622043,.6035968,.4853466,.0318561,.4308443,.080297,.017806,.5110301,2.972878,3.725912,8.125964,3.907308,5.859071,5.7,0,0,1,0,0,14.23288,60.99112,13.65111,8,300.0116,0,0,0,0,,,
1,890,46,"Korea",1990,1,0,0,.0038596,0,0,0,0,0,0,0,.4474546,.5714286,0,0,.25,0,1,0,0,0,11.38264,9.339845,9.155187,7.885,3.805,0,0,0,4,0,2,0,.7142661,.622043,.6035968,.5068102,.0749562,.3865151,.089485,.020076,.4824196,2.714793,2.952788,7.090906,1.663761,6.314197,8.6,0,0,1,0,0,13.72803,53.84292,12.71689,12.53778,52.21058,0,0,0,0,,,
1,891,46,"Korea",1991,1,0,0,.0050687,0,0,0,0,0,0,0,.4377416,.2857143,0,0,.25,0,1,0,0,0,12.337,9.420358,9.393186,11.798,1.999,0,0,0,4,0,3,0,.7175176,.622043,.6035968,.512812,.0230136,1,.089607,.021848,.3377743,3.313404,3.628604,5.887778,3.899049,3.793695,9.3,0,0,1,0,0,12.78522,66.38088,12.36745,8,13,0,0,0,0,,,
1,892,46,"Korea",1992,1,0,0,.0090049,0,0,0,0,0,0,0,.4348367,.125,0,0,.25,0,1,0,0,0,12.94372,9.468366,5.875693,7.283,24.821,0,0,0,4,0,.5,0,.715332,.622043,.6035968,.5201511,.0354194,.3242547,.091982,.023527,.309032,3.05222,2.849924,2.845138,4.396061,5.902996,6.2,0,0,0,0,0,12.60655,67.97336,12.84004,11.48524,268.4101,0,0,0,0,,,
1,893,46,"Korea",1993,1,0,0,.0083037,0,0,0,0,0,0,0,.4373524,.2857143,0,0,.25,0,1,0,0,0,13.61512,9.518936,6.133785,5.881,66.15,0,0,0,4,1,.5,0,.7756888,.622043,.6035968,.4906894,.0331168,.2688178,.086847,.024434,.3405548,3.914212,3.974607,8.870213,4.463709,7.019757,4.8,0,0,0,0,0,11.3,61.89449,12.50336,19.3217,158.0328,0,0,0,0,,,
1,894,46,"Korea",1994,1,0,0,.0101281,.1428571,0,0,0,0,0,0,.4327831,.4285714,0,0,.25,0,1,0,0,0,14.6454,9.591882,8.536515,8.09,36.141,0,0,0,4,1,1,0,.7784544,.622043,.6035968,.4895894,.027664,.2602203,.086889,.024583,.3913684,2.890089,2.816587,6.587728,4.298517,5.547641,6.3,0,0,0,0,0,10.12099,96.27641,16.40496,8,207.9246,0,0,0,0,,,
1,895,46,"Korea",1995,1,0,0,.0076303,0,0,0,0,0,0,0,.431019,.4285714,0,0,.25,0,1,0,0,0,15.76131,9.665314,9.168945,17.758,42.189,0,0,0,4,1,.5,0,.7734177,.622043,.6035968,.486385,.0261532,.2577839,.090271,.025577,.3636247,3.073751,3.896729,8.309372,4.823959,6.479708,4.5,0,0,1,0,0,8.932448,33.30107,15.91811,8,45.26422,0,0,0,0,,,
1,896,46,"Korea",1996,1,0,0,.0077578,0,0,0,0,0,0,0,.4344077,.4285714,0,0,.25,0,1,0,0,0,16.70435,9.723424,6.998621,23.254,59.536,0,0,0,4,1,1,0,.7766455,.622043,.6035968,.5074894,.0263482,.2557155,.086937,.028087,.2898176,2.366395,3.521383,5.525373,3.924725,6.546873,4.9,0,0,1,0,0,9.159282,63.38747,19.92072,27.2447,187.3443,0,0,0,0,,,
1,897,46,"Korea",1997,3,1,0,.0071888,0,0,0,0,0,0,0,.4345527,.5714286,0,0,.25,0,1,0,1,0,17.31807,9.759506,4.650956,28.442,25.25,0,1,-1.78533,4,1,2,0,.7757803,.622043,.6035968,.5526223,.0238809,.2425112,.099776,.03258,.1804591,2.833738,3.616804,10.78517,4.487868,6.817639,4.4,1,0,1,0,0,12.46829,48.19493,25.45202,8,146.3804,0,0,0,0,,,
1,898,46,"Korea",1998,3,1,1,.0356691,.1428571,0,0,0,0,0,0,.4160734,.2857143,0,0,.25,0,1,0,1,0,16.01496,9.681278,-6.854459,54.123,38.562,0,0,-.7439373,4,1,.5,0,.8959868,.622043,.6035968,.6645007,.0243928,.3832151,.095848,.029539,.2417752,3.046103,3.872484,9.326082,5.978946,7.104463,7.5,0,0,0,0,0,28.47798,106.8925,45.49002,25.81606,22.34579,0,0,0,0,,,
1,899,46,"Korea",1999,3,1,1,.0339726,.1428571,0,0,0,0,0,0,.3602817,.2857143,0,0,.25,0,1,0,0,0,17.41007,9.764804,9.486323,93.334,120.722,0,0,-.4631107,4,1,1,0,.8765431,.622043,.6035968,.6958227,.0223275,.3575445,.088385,.027384,.5778027,3.33351,2.289306,8.960832,3.991665,7.587114,.8,0,0,0,0,0,34.69529,56.23557,32.93819,31.69024,98.83088,0,0,0,0,,,
1,900,46,"Korea",2000,3,1,1,.0454301,.1428571,0,0,0,0,0,0,.3443958,.2857143,0,0,.25,0,1,0,0,0,18.73042,9.837904,8.486194,92.834,130.936,0,0,-.2939683,4,1,2,0,.5765072,.622043,.6035968,.7646931,.0229338,.3786647,.089338,.028512,.5615243,2.780799,2.124159,5.989715,2.647629,4.566162,2.3,0,0,1,0,0,33.36557,79.60965,27.76967,19.14714,977.2102,0,0,0,0,,,
1,901,46,"Korea",2001,3,1,1,.2254052,.25,0,0,.25,0,0,0,.3665936,.25,0,0,.25,0,1,0,0,0,19.33115,9.869473,3.973479,35.277,102.657,0,0,-.1725461,4,1,3,0,.8013794,.622043,.6035968,.8315472,.0224856,.4658525,.076136,.029592,.4099715,3.419497,2.678627,11.51909,4.617488,7.813517,4.1,0,0,0,0,0,36.79826,60.18743,25.50364,30.20565,258.1865,0,0,0,0,,,
1,902,46,"Korea",2002,3,1,1,.2153525,0,0,0,.25,0,0,0,.3539543,.5,0,0,.25,0,1,0,0,0,20.59807,9.932953,7.150018,23.923,3.953,0,0,-.0777598,4,1,.5,0,.8035721,.622043,.6035968,.8778231,.0250944,.4666503,.071704,.029491,.4317251,3.275969,2.922389,7.388292,5.23473,7.413164,2.8,0,0,0,0,0,17.57434,105.0407,24.56385,43.00327,31.20343,0,0,0,0,,,
1,903,46,"Korea",2003,3,1,1,.257403,.3333333,0,0,.25,0,0,0,.2907198,.1111111,0,0,.25,0,1,0,0,0,21.07052,9.95563,2.802776,35.255,144.185,0,0,0,4,1,1,0,.8039238,.622043,.6035968,.9470245,.025724,.4692308,.069941,.02897,.4792164,3.559595,3.600536,11.64865,5.223624,8.36251,3.5,0,0,0,0,0,20.70422,109.4898,24.44924,15.5486,252.7509,0,0,0,0,,,
1,904,46,"Korea",2004,3,1,1,.2632266,.125,0,0,.25,0,0,0,.3091322,.25,0,0,.25,0,1,0,0,0,21.96118,9.997031,4.61902,92.462,94.688,0,0,0,4,1,2,0,.8928458,.622043,.6035968,.9345638,.0294571,.4769137,.071588,.029329,.5608268,3.391615,2.185001,9.681207,4.171578,5.595813,3.6,0,0,0,0,0,23.71371,77.40622,23.85941,8.947283,49.88354,0,0,0,0,,,
1,905,46,"Korea",2005,3,1,1,.2944255,.25,0,0,.5,0,0,0,.301199,.125,0,0,.25,0,1,0,0,0,22.78327,10.03378,3.957154,63.085,32.821,0,0,0,2,0,3,0,.8858547,.622043,.6035968,.9488189,.0281996,.4529451,.074716,.030579,.7281454,3.684849,2.392624,8.358132,4.635829,7.119579,2.8,0,0,0,0,0,27.59532,110.0775,22.23806,9.783206,107.4541,0,0,0,0,,,
1,906,46,"Korea",2006,3,1,1,.2914422,.25,0,0,.5,0,0,0,.2959036,.125,0,0,.25,0,1,0,0,0,23.88425,10.08097,5.178685,35.864,-83.909,0,0,0,2,0,.5,0,.8934515,.622043,.6035968,1.014645,.0268462,.513125,.0808176,.0322841,.8837997,3.565225,4.72558,10.91462,4.965164,6.718582,2.2,0,0,0,0,0,30.06501,95.07416,27.32382,30.13692,27.27003,0,0,0,0,,,
1,907,47,"Latvia",1991,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,8.839359,9.086969,-12.59522,211.889,-26.58732,1,0,0,1,1,.5,0,.4544309,.7336829,.7183922,.6528463,.0595805,.8056615,.0472088,.0165505,.3324869,2.265014,1.536418,6.863457,3.288923,3.184316,857.2987,2,0,1,0,0,72.96808,52.4954,201.5776,38.12185,156.7361,0,0,0,0,,,
1,908,47,"Latvia",1992,1,0,0,.1754879,0,0,0,0,.2222222,0,0,.4610257,.125,0,0,0,.2222222,0,1,1,0,6.068675,8.710896,-32.11857,.294053,69.48101,1,0,0,1,0,1,0,.708118,.4926351,.7969083,.1878386,.1692421,1,0,.0148569,0,1.876689,3.490125,4.835782,2.776618,3.337846,3375.285,2,1,1,1,1,156.0897,136.3323,136.5314,147.8577,171.4659,22.22222,0,0,0,,,
1,909,47,"Latvia",1993,1,0,0,.1638019,0,0,0,0,.2222222,0,0,.3474739,0,0,0,0,.2222222,0,1,1,0,5.868845,8.677413,-4.98298,.45123,192.9591,1,0,0,1,0,2,0,.7065108,.4062279,.8148831,.4419984,.1157919,.7799851,.0124622,.0059719,.2488868,1.194352,4.062214,6.7377,4.013711,4.682712,2252.963,1,1,1,0,1,151.1951,129.8245,246.5587,195.6403,394.5946,22.22222,0,0,0,,,
1,910,47,"Latvia",1994,1,0,0,.1719669,0,0,0,0,.2222222,0,0,.4377377,.25,0,0,0,.2222222,0,1,1,0,6.086811,8.71388,2.189912,2.14453,25.75524,1,0,0,5,1,3,0,.7587816,.3742288,.7086003,.2983652,.1206655,.5204647,.0072611,.0221672,.1613259,2.084055,3.348073,10.58811,2.865643,3.29305,25.71813,2,0,0,0,1,122.8211,69.28688,88.29414,131.4042,102.3553,22.22222,0,0,0,,,
1,911,47,"Latvia",1995,1,0,0,.1924282,0,0,0,0,.2222222,0,0,.4559599,.4285714,0,0,0,.3333333,0,1,1,0,6.108417,8.717422,-.9447606,1.79618,0,1,1,-1.78533,5,1,4,0,.8225963,.4449861,.963816,.1650563,.1004402,.4682282,.0040503,.0107013,.1792189,1.267062,3.442079,6.528943,4.917327,7.542553,273.3829,2,0,0,0,0,102.8257,96.57363,108.2361,129.9798,368.8447,22.22222,0,0,0,,,
1,912,47,"Latvia",1996,1,0,0,.1777923,0,0,0,0,.2222222,0,0,.4681003,.4285714,0,0,0,.3333333,0,1,1,0,6.401065,8.764219,3.790904,3.81694,-.02491,1,0,-.7439373,2,1,5,0,.8275897,.5928447,.7331698,.1174032,.0680466,.4472516,.0013741,.0076,.0142842,2.024819,3.317924,2.873818,3.730021,1.814089,193.3122,1,0,0,0,0,151.6987,101.4052,101.807,120.7658,284.0878,22.22222,0,0,0,,,
1,913,47,"Latvia",1997,1,0,0,.1744016,0,0,0,0,.2222222,0,0,.4879988,.5714286,0,0,0,.3333333,0,1,1,0,7.047244,8.860392,8.28279,5.21053,.06374,1,0,-.4631107,2,1,6,0,.9101193,.6220505,.7003487,.1223257,.0443271,.4340912,.002245,.016559,.0398415,1.209101,3.702715,4.566813,3.208306,2.612563,61.84783,0,0,0,0,0,45.31975,66.71541,18.77527,26.61388,416.9379,22.22222,0,0,0,,,
1,914,47,"Latvia",1998,1,0,0,.2801023,.1428571,0,0,0,.2222222,0,0,.3748643,.2857143,0,0,0,.3333333,0,1,1,0,7.502561,8.922999,4.722777,3.569,.3,1,0,-.2939683,5,1,7,0,.9081982,.7603123,.9529395,.1477142,.0745747,.5127444,.00205,.020497,.0544797,1.987566,2.688526,9.013161,4.730398,6.121766,572.9999,1,0,0,0,1,105.9818,91.4913,79.9552,89.91021,130.9331,22.22222,0,0,0,,,
1,915,47,"Latvia",1999,1,0,0,.271643,.1428571,0,0,0,.3333333,0,0,.3864831,.2857143,0,0,0,.3333333,0,1,1,0,7.920846,8.977253,4.699088,3.476,.067,1,0,-.1725461,5,1,8,0,.8905208,.6562864,.8707622,.170916,.0523788,.5196076,.001657,.020833,.0531685,2,3,7,4.25,4,865.8404,1,1,1,1,0,146.5911,135.135,82.29277,55.45095,301.6736,33.33333,0,0,0,,,
1,916,47,"Latvia",2000,1,0,0,.2886963,.1428571,0,0,0,.3333333,0,0,.3776213,.2857143,0,0,0,.3333333,0,1,1,0,8.532749,9.051667,6.913911,4.125,-.071,1,0,-.0777598,5,1,9,0,.7884069,.5208829,.5520373,.1990795,.0426973,.519542,.000854,.019633,.0611097,2,3,7,5,4,-9,1,0,0,0,0,2.7,36.60621,5,86.28105,13,33.33333,0,0,0,,,
1,917,47,"Latvia",2001,3,1,0,.3023711,.25,0,0,0,.3333333,0,0,.3966355,.25,0,0,0,.3333333,0,1,1,0,9.269886,9.134526,8.043499,1.32,.008,1,0,0,5,1,.5,0,.8885033,.5727166,.7705297,.2572378,.0359929,.5591221,.000774,.017221,.0764922,2.333333,2.833333,9.625,5,5.333333,6.419781,0,0,0,0,0,42.69772,90.99151,208.8119,153.0704,507.0431,33.33333,0,0,0,,,
1,918,47,"Latvia",2002,3,1,1,.2988229,0,0,0,0,.3333333,0,0,.4072084,.5,0,0,0,.3333333,0,1,1,0,9.958533,9.206185,6.472522,2.536,.233,1,0,0,5,1,1,0,.8911667,.6065359,.5939307,.3204767,.0283529,.549457,.000703,.016693,.076228,2.5,2,10.75,5,6,128.999,0,0,0,0,0,35.83472,49.21026,42.53751,92.69255,176.3047,33.33333,0,0,0,,,
1,919,47,"Latvia",2003,3,1,1,.5465664,.5,0,0,0,.5555556,0,0,.2518092,.125,0,0,0,.2222222,0,1,0,0,10.73325,9.281101,7.195939,3.035,.393,1,0,0,5,1,2,0,.9690281,.8402752,.9713311,.3927702,.0266166,.5383788,.0085258,.0233074,.0833707,2.5,2,11,5,6,653.0284,0,1,0,1,0,32.3133,109.5158,108.1221,110.7591,343.8063,55.55556,0,0,0,,,
1,920,47,"Latvia",2004,3,1,1,.5861318,.125,.4166667,0,0,.7777778,0,0,.2869253,.25,.2916667,0,0,.2222222,0,1,0,0,11.72796,9.369731,8.677797,6.369,.316,1,0,0,5,1,3,1,.890303,.6719129,.6253156,.4740574,.0246327,.5152687,.0225399,.0048659,.1021624,2.5,2,11,5,5.875,35.66701,1,0,1,0,0,122.1905,90.91473,185.3503,14.61027,129.0299,77.77778,41.66667,0,0,,,
1,921,47,"Latvia",2005,3,1,1,.5487494,.25,.4166667,0,0,.7777778,0,0,.3243333,.125,.2916667,0,0,.2222222,0,1,0,0,13.04053,9.475818,10.60091,7.135,.124,1,0,0,6,1,4,1,1.019577,.5728704,.8710872,.5845882,.0335646,.5707151,.002055,.0062021,.1311008,2.5,2,11,5,6.166667,887.8881,0,0,1,0,0,168.7201,123.6104,165.3636,94.49557,264.8684,77.77778,41.66667,0,0,,,
1,922,47,"Latvia",2006,3,1,1,.5754706,.25,.4166667,0,0,.7777778,0,0,.3040858,.125,.2916667,0,0,.2222222,0,1,0,0,14.71611,9.596698,12.23323,16.642,.222,1,0,0,6,1,5,1,1.023301,.5198373,.7549706,.7417452,.032762,.5856159,.0014322,.0166492,.1326065,2.5,2,11,5,7,233.7741,1,1,0,0,0,132.7869,123.2971,48.81569,117.3392,71.96481,77.77778,41.66667,0,0,,,
1,923,48,"Lithuania",1991,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,11.9157,9.385612,-5.675663,-74.87563,30.45789,1,0,0,3,0,1,0,.5804111,.7595107,.8405407,.0533197,.0556178,.8445237,.0475612,.018067,.232962,2.375649,3.064105,7.490594,1.89363,5.022409,343.9545,0,0,0,0,1,86.89167,83.66532,176.1782,78.77252,454.95,0,0,0,0,,,
1,924,48,"Lithuania",1992,1,0,0,.1440403,0,0,0,0,.2222222,0,0,.4909973,0,0,0,0,.2222222,0,1,1,0,9.39269,9.147687,-21.25897,-235.2981,213.0332,1,0,0,5,0,2,0,.6233782,.6180199,.8568134,.0758285,.0937447,.5493047,.0345699,.0262465,.0343685,2.982089,3.873327,8.894753,3.146728,4.301918,981.8137,1,1,1,1,0,184.9441,163.2889,236.7699,93.52688,406.1342,22.22222,0,0,0,,,
1,925,48,"Lithuania",1993,1,0,0,.0811345,0,0,0,0,.2222222,0,0,.5328646,.2857143,0,0,0,.2222222,0,1,1,0,7.90487,8.975234,-16.22686,.3017519,.0056618,1,0,0,2,0,.5,0,1.064615,.6538528,.9433481,.6574613,.0655416,.9342253,.0292081,.0162109,.1669448,2.573778,4.784003,4.630612,5.047923,1.91871,821.005,0,1,0,0,0,193.8849,164.3677,255.9895,148.8064,755.0251,22.22222,0,0,0,,,
1,926,48,"Lithuania",1994,4,0,0,.1080206,.1428571,0,0,0,.2222222,1,0,.5143417,.4285714,0,0,0,.2222222,0,1,0,0,7.181624,8.879281,-9.766052,.3130484,.0455773,1,0,0,2,0,1,0,1.05977,.5692733,.6010648,.1657055,.2165519,.9288885,.0294149,.0196574,.0384401,1.67541,3.159219,8.69159,2.963653,1.408755,800.0079,1,1,1,0,0,44.51702,72.9388,179.8407,84.37612,106.4723,22.22222,0,0,0,,,
1,927,48,"Lithuania",1995,4,0,0,.1048011,0,0,0,0,.2222222,1,1,.521878,.4285714,0,0,0,.2222222,0,1,0,0,7.471007,8.918785,3.29008,.725575,.0624,1,1,-1.78533,2,0,2,0,1.173677,.5337004,.7163086,.1588537,.1059125,.7607692,.0042682,.0076848,.2518628,2.136266,4.278153,7.287831,4.183964,2.83315,242.4931,1,1,0,1,1,124.9854,122.7465,189.5694,147.8199,226.6101,22.22222,0,0,0,,,
1,928,48,"Lithuania",1996,4,0,0,.1045023,0,0,0,0,.2222222,1,1,.5152086,.4285714,0,0,0,.2222222,0,1,0,0,7.879014,8.971958,5.18267,1.524,.15925,1,0,-.7439373,2,0,.5,0,1.170493,.6648797,.8637129,.1420857,.0995601,.7118126,.0242747,.0219076,.0641768,2.174144,5.266363,4.960031,5.793125,4.706391,254.9343,2,1,0,0,1,197.3589,144.8666,202.5403,110.1956,373.2458,22.22222,0,0,0,,,
1,929,48,"Lithuania",1997,4,0,0,.1031094,0,0,0,0,.2222222,1,1,.5325482,.5714286,0,0,0,.2222222,0,1,0,0,8.49004,9.046649,7.469139,3.545025,.304775,1,0,-.4631107,5,2,1,0,1.09287,.4579464,.6808152,.1376477,.076373,.6436547,.0401375,.0117468,.1297984,2.815485,4.221849,8.754927,5.721294,4.306235,156.6263,0,1,0,0,0,63.55775,88.19218,166.012,91.94716,243.1103,22.22222,0,0,0,,,
1,930,48,"Lithuania",1998,4,0,0,.1885072,.1428571,0,0,0,.2222222,1,1,.4583988,.2857143,0,0,0,.2222222,0,1,0,0,9.172103,9.123921,7.628817,9.25525,.1135,1,0,-.2939683,3,0,2,0,1.092361,.6046116,.7735825,.1586111,.0402835,.7985808,.0149919,.0168744,.1243451,2.724727,4.591106,7.281216,5.897657,4.583685,42.74144,1,1,0,0,0,157.2637,114.116,168.0256,142.7414,310.0377,22.22222,0,0,0,,,
1,931,48,"Lithuania",1999,4,0,0,.2022198,.1428571,0,0,0,.3333333,1,1,.4434046,.2857143,0,0,0,.2222222,0,1,0,0,9.077855,9.113593,-1.073233,4.864575,.088975,1,0,-.1725461,3,0,3,0,1.081512,.5064038,.5329171,.1819544,.0495238,.8566953,.0029221,.0031575,.1015952,2,3,7,4,4,931.9113,0,0,0,0,0,165.9427,141.8282,181.2657,124.5027,523.4095,33.33333,0,0,0,,,
1,932,48,"Lithuania",2000,4,0,0,.2230479,.1428571,0,0,0,.3333333,1,1,.4245107,.2857143,0,0,0,.2222222,0,1,1,0,9.518353,9.160977,3.250722,3.78875,1.215475,1,0,-.0777598,3,0,4,0,.9529766,.4400652,.8182378,.1822377,.0646067,.8660294,.0020577,.0119838,.1198026,2,3,7,4,4,683.6912,1,0,0,0,1,207.7821,173.6592,137.1385,162.8494,413.82,33.33333,0,0,0,,,
1,933,48,"Lithuania",2001,4,0,0,.2154998,.25,0,0,0,.3333333,1,1,.4514595,.25,0,0,0,.2222222,0,1,1,0,10.21268,9.231385,6.735714,4.45825,-.16275,1,0,0,4,2,5,0,1.162281,.547226,.6169037,.1845093,.0478866,.8402086,0,.001,.1159873,2.333333,2.916667,9.416667,4,6,-9,0,0,0,0,1,102.3299,131.3135,5,90.12524,195.6636,33.33333,0,0,0,,,
1,934,48,"Lithuania",2002,4,0,0,.2703617,0,0,0,0,.4444444,1,1,.426315,.5,0,0,0,.2222222,0,1,0,0,10.95202,9.301279,6.863523,7.124517,.0558327,1,0,0,4,0,6,0,1.166358,.5216728,.7097633,.2028846,.0376244,.8355333,0,.0174138,.0946227,2.5,2.5,10.75,4,7,-9,0,0,0,0,0,29.65179,55.83981,5,49.35577,13,44.44444,0,0,0,,,
1,935,48,"Lithuania",2003,4,0,0,.5322399,.5,0,0,0,.6666667,1,1,.2178871,.125,0,0,0,.1111111,0,1,0,0,12.12616,9.40312,10.24668,1.791795,.042454,1,0,0,4,1,7,0,1.285757,.4410749,.4110044,.2430503,.031291,.80077,.003813,.010676,.1344708,2.5,2.5,11,4,7,-9,0,0,0,0,0,2.7,40.14618,5,8,13,66.66667,0,0,0,,,
1,936,48,"Lithuania",2004,4,0,0,.600537,.125,.4583333,0,0,.8888889,1,1,.20769,.25,.25,0,0,.1111111,0,1,0,0,13.08821,9.479467,7.350783,7.73154,.0794804,1,0,0,2,0,8,1,.9759003,.5570843,.5642491,.2972702,.0258965,.7876086,.003818,.011005,.2223814,2.5,2.5,11,4,7,208.444,0,0,1,0,0,41.70335,53.89583,120.3464,17.54862,58.40785,88.88889,45.83333,0,0,,,
1,937,48,"Lithuania",2005,4,0,0,.5747442,.25,.4583333,0,0,.8888889,1,1,.2356206,.125,.25,0,0,.1111111,0,1,0,0,14.19735,9.560811,7.802233,10.31819,1.299924,1,0,0,3,2,9,1,1.281727,.603178,.296774,.3754497,.0246576,.7578454,.004079,.010669,.286815,2.5,2.5,11,4,7.166667,401.9523,0,0,1,0,0,2.7,12,5,8,13,88.88889,45.83333,0,0,,,
1,938,48,"Lithuania",2006,4,0,0,.5876677,.25,.4583333,0,0,.8888889,1,1,.2425992,.125,.25,0,0,.1111111,0,1,0,0,15.40231,9.642273,7.844828,18.40186,.720147,1,0,0,3,0,10,1,1.285907,.6015791,.7414005,.4686708,.020656,.7825786,.0055308,.0121482,.3117983,2.5,2.208333,11,4,7.5,387.9056,0,0,1,0,0,93.47644,63.32352,92.47397,59.05157,178.0668,88.88889,45.83333,0,0,,,
1,940,49,"Luxembourg",1988,1,0,0,.0008111,0,0,0,0,0,0,0,.4239557,.125,.2727273,.3636364,0,0,0,0,0,1,37.21022,10.52434,8.462778,52.1247,-63.29457,0,0,0,5,1,-1,1,1.508782,.699603,.745854,1.006896,.0077628,.6267413,.008628,.025158,.8010852,4,6,9.583333,6,10,103.9608,0,0,0,0,0,93.33019,107.0112,54.95642,141.085,325.1313,0,0,0,0,,,
1,941,49,"Luxembourg",1989,1,0,0,.0004979,0,.0909091,0,0,0,0,0,.4322965,0,.3636364,.3636364,0,0,0,0,0,1,40.39073,10.60636,9.798194,70.2027,78.64332,0,0,0,5,1,-1,1,1.523449,.7043406,.7880332,1.019689,.0079412,.6144958,.009991,.024058,2.824003,4,6,10,6,10,1121.587,0,0,0,0,0,138.4674,93.03645,67.9336,192.2039,80.0882,0,9.09091,0,0,,,
1,942,49,"Luxembourg",1990,1,0,0,.0004647,0,.0909091,0,0,0,0,0,.4198939,0,.3636364,.3636364,0,0,0,0,0,1,42.0661,10.647,5.319865,80.4673,378.3396,0,0,0,5,1,-1,1,1.511448,.5298068,.7549547,1.10682,.0066786,.4022199,.012571,.025039,.8258028,4,6,10,6,9.583333,222.25,0,0,0,0,0,180.5489,110.6411,58.85739,157.804,243.7779,0,9.09091,0,0,,,
1,943,49,"Luxembourg",1991,1,0,0,.0004295,0,.0909091,0,0,0,0,0,.4171952,0,.3636364,.3636364,0,0,0,0,0,1,45.09424,10.71651,8.644681,93.6256,565.0262,0,0,0,5,1,-1,1,1.510623,.6139937,.7851288,1.126164,.0087024,.356426,.015758,.025732,.796385,4,6,10,6,9,701.8952,1,0,0,0,0,215.315,121.9839,104.3023,164.7421,753.341,0,9.09091,0,0,,,
1,944,49,"Luxembourg",1992,1,0,0,.0003914,0,.0909091,.0909091,0,0,0,0,.4091238,0,.4545455,.3636364,0,0,0,0,0,1,45.30895,10.72126,1.819624,112.858,235.4572,0,0,0,5,1,-1,1,1.516222,.5953668,.6040345,1.224586,.0113003,.2640506,.013889,.029349,.7559753,4,6,10,6,9,249.0839,0,0,0,0,0,116.3069,45.18475,167.5446,149.6575,288.8753,0,9.09091,9.09091,0,,,
